dim,chi2,label0_mean,label0_std,label1_mean,label1_std,label2_mean,label2_std
27999,1.8921633964953817,780.747119078105,105.2252282643055,710.054224738676,144.95745068971692,572.6495901639345,149.13462090849512
16624,1.8903380089680075,1136.124199743918,188.16109388096143,1000.2800522648083,217.7196782758367,813.3994038748137,212.81198482787767
28125,1.8810677162546194,408.09779129321385,54.88273003797487,368.26077961672473,75.51543561913992,300.2660208643815,76.96345173994494
28061,1.8810677162546194,408.09779129321385,54.88273003797487,368.26077961672473,75.51543561913992,300.2660208643815,76.96345173994494
14737,1.861562728554976,2647.798975672215,314.2669038603126,2456.397212543554,406.09990968637555,2073.8569299552905,400.1523373576747
16241,1.861367778254008,2652.7131882202307,327.75938942291197,2430.868031358885,446.54636798459785,2016.9582712369597,456.27299334763654
15707,1.8585626172961214,3621.9334186939823,510.6149295921255,3229.918118466899,595.1420600937454,2724.403874813711,615.333185586913
15559,1.8585626172961214,3621.9334186939823,510.6149295921255,3229.918118466899,595.1420600937454,2724.403874813711,615.333185586913
15414,1.8243571950646948,878.3725992317542,110.13040052536135,808.0631533101046,148.59658896221828,667.0706035767511,153.98698846546264
16577,1.8183136679902978,1379.3533930857875,199.21173714035845,1219.1602787456445,247.6716418322182,1016.2220566318927,257.8320870587712
15158,1.8049709866390988,306.81354033290654,73.03405209354689,264.91781903310107,82.96825133004185,190.3195091281669,75.98961507466728
27980,1.7731012191616884,1660.8546734955185,212.6469131543201,1522.7325783972126,292.7694303956411,1249.4113263785396,307.2240355324137
28016,1.7621383610639927,764.5675416133163,103.2420967307533,696.6677918118467,142.47654559631417,569.00782414307,144.14863306002897
27996,1.759855892528865,668.5691421254802,99.38832946431424,590.2038327526133,116.61627249849144,495.0139716840537,124.49992037979757
27979,1.7496189331986183,2514.2176696542892,324.83681906762087,2262.126306620209,389.6085240223686,1928.6736214605066,431.8898615312039
15399,1.7396423973472228,1949.7772087067863,247.09620440402776,1788.9577526132405,338.6163415179971,1474.9511922503725,358.898156680863
16211,1.719665711549156,22082.673495518568,2203.583435256061,20840.557491289197,2696.7587557593,18308.482861400895,2730.320934377278
14204,1.713071649102559,985.0006402048656,124.34344732761801,910.8362369337979,163.44001689434782,758.3273099850969,169.4604238014792
14086,1.713071649102559,985.0006402048656,124.34344732761801,910.8362369337979,163.44001689434782,758.3273099850969,169.4604238014792
13966,1.713071649102559,985.0006402048656,124.34344732761801,910.8362369337979,163.44001689434782,758.3273099850969,169.4604238014792
16944,1.6998562726272037,910.8537131882202,125.00387624838417,833.6424216027874,174.30165905260682,673.9053651266767,180.4693018321364
15195,1.6968825413675708,1777.372599231754,228.4437147835366,1611.1197735191638,281.07518303855585,1367.467213114754,307.64494791428194
14499,1.6894460361274135,859.8076184379001,100.71414274824478,799.6426393728223,127.5020144177231,685.4936661698957,127.45853573502126
15159,1.6877723584400517,396.53953265044817,59.46548834279327,354.4924869337979,74.44586510395062,292.3634333376025,76.57278094148472
28059,1.6782613390045111,422.8524327784891,61.88621849956856,373.854856271777,74.66735730847469,315.4180604391766,79.55601515002445
28123,1.6782613390045111,422.8524327784891,61.88621849956856,373.854856271777,74.66735730847469,315.4180604391766,79.55601515002445
15412,1.6647970526494473,1230.0524967989757,172.62008697479183,1123.5505226480836,219.41031984289063,924.2989940387481,230.50885694388555
16947,1.6579328171611587,2751.8809218950064,336.8272161338389,2536.2412891986064,443.02625763069,2145.072652757079,460.03476796404743
15114,1.655667868531153,1301.309218950064,168.37103323251412,1195.2602351916375,232.14168854454067,983.0137853949329,247.87451209859174
28030,1.6426684166910748,499.8572343149808,64.76740820794473,458.07600174216026,79.50036531235503,387.4022913561848,84.97517420735144
14691,1.6298756881128347,820.6101152368758,91.24097506868725,766.5509581881533,109.29097950106123,668.3766766020865,113.19303413586674
16946,1.6255553971897345,530.044814340589,64.1958362048589,493.0629355400697,84.02075242661074,415.92222429210136,87.83014752704338
27988,1.6170918257664135,1685.5934699103714,218.7061817878871,1539.3405923344949,297.82152614592195,1284.6274217585692,311.2839375866716
15846,1.6148200035440055,27650.8066581306,2805.1563404739345,26006.37630662021,3332.690072556608,22995.481371087928,3485.8154595529472
14085,1.6022735488845172,1270.7720870678618,167.5917522757473,1159.7717770034844,228.7145903851138,964.1967213114754,239.46170393083491
13965,1.6022735488845172,1270.7720870678618,167.5917522757473,1159.7717770034844,228.7145903851138,964.1967213114754,239.46170393083491
14203,1.6022735488845172,1270.7720870678618,167.5917522757473,1159.7717770034844,228.7145903851138,964.1967213114754,239.46170393083491
15241,1.5862110047765432,376.41117157490396,76.34075729010951,334.82123802264806,86.90932325191619,255.79065760059612,89.26751941470934
14199,1.5833403047944943,3454.770806658131,429.3019972382705,3151.1716027874563,515.9446034148444,2728.439642324888,556.3375677391958
14081,1.5833403047944943,3454.770806658131,429.3019972382705,3151.1716027874563,515.9446034148444,2728.439642324888,556.3375677391958
13961,1.5833403047944943,3454.770806658131,429.3019972382705,3151.1716027874563,515.9446034148444,2728.439642324888,556.3375677391958
14202,1.5778647908432375,4271.7285531370035,548.5549010387243,3967.6289198606273,685.7583850365686,3357.3144560357673,694.7535846919327
13964,1.5778647908432375,4271.7285531370035,548.5549010387243,3967.6289198606273,685.7583850365686,3357.3144560357673,694.7535846919327
14084,1.5778647908432375,4271.7285531370035,548.5549010387243,3967.6289198606273,685.7583850365686,3357.3144560357673,694.7535846919327
15197,1.5777693668192423,1279.52304737516,166.87229388061186,1174.1753048780488,225.49050537887865,973.4826751117735,244.00055371850615
28033,1.5745962058926721,357.66597311139566,49.34150087429531,327.0213414634146,66.53863237169516,268.6100968703428,70.35956335366559
28093,1.5745962058926721,357.66597311139566,49.34150087429531,327.0213414634146,66.53863237169516,268.6100968703428,70.35956335366559
15398,1.5715259551832186,1682.4443021766965,216.8750955665722,1538.7020905923346,289.97216407165,1293.5875558867363,305.83563282408016
14486,1.5682449181839362,1381.6773367477592,216.96354122011232,1224.191637630662,237.83319437098123,1038.515927719821,255.85831035101484
15413,1.5525328334347641,997.5268886043534,139.58581697769563,923.5470383275261,185.456449004318,759.211997019374,185.00502784855837
28108,1.5497017157008706,880.0928297055058,113.57059881543383,812.6742160278745,152.99196516158,676.771609538003,162.32465347162182
28050,1.5497017157008706,880.0928297055058,113.57059881543383,812.6742160278745,152.99196516158,676.771609538003,162.32465347162182
27998,1.5497017157008706,880.0928297055058,113.57059881543383,812.6742160278745,152.99196516158,676.771609538003,162.32465347162182
15410,1.5364306451068572,176.08578745198463,25.856950885187977,161.3591300087108,30.58157087378201,133.3362984351714,33.518766236640175
15397,1.5239640666523717,2832.9820742637644,376.64922318081835,2566.048780487805,430.85242797695213,2219.7391952309986,477.5895627012182
28013,1.5154390321218068,599.0480153649168,85.45549005366588,535.7004573170732,99.43586333485086,460.97785197000746,106.74135994800561
28117,1.5144031272406266,362.87483994878363,49.040987203263676,330.73813153310107,60.71480164381111,281.89120730371303,62.83331326416746
28060,1.5139027945980468,356.46766965428935,51.10598103841229,328.40984320557493,69.02473503162632,268.74301415797316,69.41688439291339
28124,1.5139027945980468,356.46766965428935,51.10598103841229,328.40984320557493,69.02473503162632,268.74301415797316,69.41688439291339
16948,1.5032813513772383,2185.7682458386685,283.4389172035614,2006.9978222996515,351.22896138284614,1706.0797317436661,383.5649887213435
28086,1.50107482407013,325.2351152368758,51.168689974060285,300.27449912891984,60.55163343547971,245.34985096870344,61.50440751820612
14733,1.5004191405520444,2459.36747759283,323.1379149516456,2278.562717770035,419.4763830800866,1911.049180327869,437.54056806087135
15115,1.4880600913512683,1375.073623559539,184.65530408664344,1253.9281358885016,244.55889025436898,1053.2771982116244,260.37996121892826
16262,1.4649316311163418,1782.3066581306018,244.28768856169148,1648.2587108013938,306.93108707829305,1384.4962742175858,316.4544044179781
15870,1.4649316311163418,1782.3066581306018,244.28768856169148,1648.2587108013938,306.93108707829305,1384.4962742175858,316.4544044179781
14485,1.4619909859340603,1768.02304737516,249.05088873450336,1595.7578397212544,294.87601803125204,1367.3999627421758,317.6266904625989
27995,1.4266223938352474,1357.2483994878362,183.16174051602493,1241.2918118466898,216.77698069223416,1063.2332339791355,238.72880598615288
16943,1.4084289681570796,715.351152368758,117.1779483792924,664.7834277003484,148.77459385254733,532.9021982116244,147.2299942440931
14487,1.3925083018703472,990.7275928297055,145.14761618378097,924.8238240418118,189.41230815081119,759.3377421758569,190.09770499356844
15198,1.3896657257640517,1345.6715749039693,184.10762387518486,1228.2295296167247,233.81067896193866,1043.2831594634874,251.07126053853375
15242,1.3802634897019261,413.81209987195905,65.28797340299889,369.7385670731707,74.03250675374811,315.58482849757826,78.29983432624833
28077,1.3794414924179643,921.0425736235595,123.71915229758508,842.6833623693379,160.97753370102456,715.6195976154993,172.05224167982
28015,1.3794414924179643,921.0425736235595,123.71915229758508,842.6833623693379,160.97753370102456,715.6195976154993,172.05224167982
28139,1.3794414924179643,921.0425736235595,123.71915229758508,842.6833623693379,160.97753370102456,715.6195976154993,172.05224167982
15409,1.375680269761591,159.81970230473752,27.293500460676952,147.13063479965157,32.57717759094028,116.99746181073026,35.93429147868876
15113,1.3713404210160745,1600.1818181818182,223.50223263333353,1449.25,256.3618163451627,1257.736750186289,278.7423666455682
14399,1.3603566199356854,884.039052496799,115.12677451895406,818.7517421602787,142.63199537003135,705.4772727272727,145.6800875717636
15411,1.33287058630142,1342.9993597951345,202.04256517624196,1218.1977351916375,237.01062200375276,1037.3504098360656,251.35689220426707
15767,1.3030858673029815,2642.0384122919336,343.04076509104965,2458.1672473867598,396.5332983461807,2137.5230998509687,418.0324458345557
27987,1.295594038699492,2253.989756722151,316.3803646030247,2042.9006968641115,349.64626808672045,1791.315899776453,385.2615824688108
15428,1.2811634137549184,1422.247119078105,170.01574004867763,1347.2003484320558,196.8706870991792,1179.6065573770493,201.950825237063
20030,1.2729968320185876,1835.539052496799,259.1657206384205,1719.081881533101,307.2715892046454,1470.246646795827,299.0141188367511
19871,1.2729968320185876,1835.539052496799,259.1657206384205,1719.081881533101,307.2715892046454,1470.246646795827,299.0141188367511
16945,1.2680246628309422,408.83818822023045,53.05563771691414,376.86759581881535,65.35611831554614,327.03874813710877,70.7219367786717
15396,1.25854523794862,2303.824583866837,302.37326943552563,2123.1620209059233,335.73663596903526,1874.1082339791355,357.92424366460517
14732,1.2526572636924096,2354.8169014084506,269.82196154266546,2226.702961672474,315.42176248488016,1963.1326378539493,334.97014724568925
27815,1.2514923386269698,570.2304737516005,87.81678171474898,521.9248693379791,106.80339113324693,440.2814828614009,110.53611463532158
26910,1.2514923386269698,570.2304737516005,87.81678171474898,521.9248693379791,106.80339113324693,440.2814828614009,110.53611463532158
14083,1.2502414355137796,3415.147247119078,416.62824997448337,3254.77787456446,502.4946862599888,2823.5894187779436,502.33950456470075
13963,1.2502414355137796,3415.147247119078,416.62824997448337,3254.77787456446,502.4946862599888,2823.5894187779436,502.33950456470075
14201,1.2502414355137796,3415.147247119078,416.62824997448337,3254.77787456446,502.4946862599888,2823.5894187779436,502.33950456470075
15121,1.2284674917103668,2676.0627400768244,358.79302206620605,2519.218641114983,426.24397787757545,2173.8327123695976,423.47188904509477
15419,1.226968236232204,2652.336747759283,381.31676709768834,2438.1271777003485,413.43096343426015,2131.756985842027,430.84758985247254
15765,1.2183100670552165,3192.962868117798,494.6409397862706,2922.5200348432054,553.3129745961545,2508.1415797317436,574.6807440662029
14738,1.2170989288416312,1932.449423815621,288.6963174397157,1778.9324912891987,326.6607887728002,1530.042473919523,339.86391385322474
28049,1.2150809397124587,488.41325224071704,87.03321392973452,430.60158972125436,89.93410700124446,370.42483233979135,99.16869327041967
27997,1.2150809397124587,488.41325224071704,87.03321392973452,430.60158972125436,89.93410700124446,370.42483233979135,99.16869327041967
28107,1.2150809397124587,488.41325224071704,87.03321392973452,430.60158972125436,89.93410700124446,370.42483233979135,99.16869327041967
13909,1.212574251028568,3.247986855793854,0.2543076119120209,3.1060420976698606,0.29432332432554775,2.8823336787444114,0.31639733269996667
16842,1.2109637185914601,600.6296414852753,137.23883079289286,528.7676393728223,159.02904786666156,417.75195603576753,146.4521096761585
26037,1.2045403447239103,661.095390524968,103.21048237817135,605.2183144599303,123.45415879275194,512.8217213114754,127.9146618774773
25226,1.2045403447239103,661.095390524968,103.21048237817135,605.2183144599303,123.45415879275194,512.8217213114754,127.9146618774773
28095,1.203947550646057,248.2010243277849,43.90950029663633,224.64198606271776,49.53909089382755,188.2753353204173,50.02752442740552
28035,1.203947550646057,248.2010243277849,43.90950029663633,224.64198606271776,49.53909089382755,188.2753353204173,50.02752442740552
15204,1.1991773180184375,2875.3879641485273,403.7714827761884,2700.6463414634145,473.6751084605537,2321.00782414307,471.449861295961
16844,1.1952547485730116,708.9916773367478,99.41032412566177,661.3462543554007,114.7079593188376,571.5238450074515,117.52155044457584
735,1.1908775179511533,3.603085487355954,0.43956318599909344,3.387118562173345,0.5168052488454504,3.0009503655923995,0.5070836826985381
1533,1.1831116978712313,3.7688960467349553,0.47889785181220257,3.544323007404181,0.597756228234069,3.1005786605812222,0.5687673398968601
14680,1.178834187892227,1072.2483994878362,162.19379230366062,989.7343205574913,179.24521377660443,855.1013412816692,183.39003457687002
19129,1.1735190783672402,4992.798975672215,607.918171930528,4733.905923344948,692.7777382637978,4152.080476900149,743.1942093879172
19075,1.1735190783672402,4992.798975672215,607.918171930528,4733.905923344948,692.7777382637978,4152.080476900149,743.1942093879172
23746,1.1716426468919552,724.5653008962868,114.359528198127,663.2523954703832,135.1056861635426,563.6689642324889,140.2893626635149
24455,1.1716426468919552,724.5653008962868,114.359528198127,663.2523954703832,135.1056861635426,563.6689642324889,140.2893626635149
1571,1.1691367259300751,3.0296569902368757,0.22120963580185798,2.903633356925087,0.23779514699032211,2.7248189502608047,0.26800855936492496
2133,1.165233743250984,3.954928076984635,0.5283266367619168,3.7150368507730835,0.666515077037582,3.2229123975409837,0.6273276065370958
22564,1.1601693016632781,1425.1888604353394,228.71637965281954,1326.5727351916375,264.7969460316911,1124.467958271237,253.2763799566956
22879,1.1601693016632781,1425.1888604353394,228.71637965281954,1326.5727351916375,264.7969460316911,1124.467958271237,253.2763799566956
15495,1.1569281875039228,104.75384122919334,17.41542621678206,97.2513474520906,19.14165364946492,81.27768722056632,20.721010354280995
15785,1.156249881469186,2368.550576184379,340.6893727759338,2212.3562717770033,395.9114756982737,1893.9612518628912,422.5575455172285
1786,1.150691396438988,4.0001425456145965,0.5335108995246809,3.7596005961454706,0.6749207477661138,3.2635103274031296,0.6365629319220616
28029,1.148955226639417,857.3879641485275,130.70342510926002,783.2304006968641,146.37422561147366,675.8379284649776,161.52662878481695
28012,1.1451074851982532,1308.3290653008962,192.48208068056925,1195.3092334494775,212.6554252713101,1045.920827123696,230.62596288617928
723,1.143891475728669,2.897617237516005,0.20336217603551196,2.7781229584059233,0.1947619847813047,2.63946360376304,0.22029169529631462
28057,1.1426832392808164,513.9346991037132,78.57538498994394,465.1886977351916,84.40896374870836,407.8848734736087,93.24130138459107
14725,1.1401918449342623,31283.216389244557,4193.525245259066,29069.47038327526,4488.427949924829,25590.199701937407,5080.186175584416
730,1.1373413897134395,3.8747424175736236,0.47588744853151665,3.662809471635453,0.5619652296119713,3.2426066505216093,0.5435436996174354
15967,1.1361898447617642,1572.127400768246,214.59837595467982,1495.376306620209,248.00985729739142,1295.6661698956782,238.07905868614992
16405,1.1361898447617642,1572.127400768246,214.59837595467982,1495.376306620209,248.00985729739142,1295.6661698956782,238.07905868614992
736,1.1339096411708813,3.5512188900448143,0.37805666118492626,3.366392128974303,0.4507204320685315,3.0353978437034277,0.45198046811177034
15091,1.1322294577934127,344.708066581306,52.129842208610896,325.6684451219512,65.80092628593238,273.55448956780924,63.18963279835861
2453,1.1305380504537172,3.624732414372599,0.45738203077867257,3.4019822177155925,0.5233091336818128,3.017157519094635,0.5264328667445431
15142,1.1295846569278896,20498.65300896287,2419.456009949066,19478.508710801394,2594.3146857982592,17292.55439642325,2874.443530871272
2090,1.1264139635234824,2.839118517925736,0.18797549107336922,2.731300699586237,0.18198594728312434,2.599747636456781,0.20779881056352234
28084,1.1257144959076038,376.40396927016644,56.31907997700388,344.93967770034845,62.817509773386995,300.4388971684054,67.08386930766207
15995,1.1218566153654024,1414.6049935979513,208.93309367334342,1325.1559233449477,239.51288871090463,1133.626304023845,251.4938819634154
16576,1.1218566153654024,1414.6049935979513,208.93309367334342,1325.1559233449477,239.51288871090463,1133.626304023845,251.4938819634154
1463,1.110672337549589,2.8278374079705504,0.18031023556128045,2.7253256342552263,0.17630450500811248,2.5989806492175855,0.20027491281083795
2029,1.109797591763336,3.2668829025288093,0.3445446276380919,3.0852348513719514,0.3761712541856905,2.813370319485842,0.40003215092452427
15925,1.109486448792342,1359.7035851472472,215.11299365301736,1238.6977351916375,230.77508888509374,1076.9709388971685,249.6512867782331
16438,1.109486448792342,1359.7035851472472,215.11299365301736,1238.6977351916375,230.77508888509374,1076.9709388971685,249.6512867782331
1761,1.1071513036885308,3.095980713828425,0.2412754229400944,2.9629782434124565,0.26353821084668927,2.7703157018442623,0.29470378084380283
2073,1.1071513036885308,3.095980713828425,0.2412754229400944,2.9629782434124565,0.26353821084668927,2.7703157018442623,0.29470378084380283
16146,1.1065442549056974,3016.190781049936,496.6464084475449,2779.254355400697,552.6176634828331,2374.3412816691507,557.6195745624143
2509,1.106531549683873,3.0059769126120357,0.22721756219199926,2.881419112042683,0.24113270306025958,2.7051407065014903,0.26968356940968974
1688,1.1054970281743253,3.6156820182458387,0.46907755277659186,3.3899172473867596,0.5235931127222668,3.008559111866617,0.5278105824775622
2511,1.104781617816942,3.032390364916773,0.2029805485434077,2.905696217606707,0.21625544439470595,2.7522092725409837,0.2611876690345538
15196,1.1041652264654835,1379.4526248399488,213.6976133949631,1248.86106271777,224.61410304569898,1099.7277850223547,248.476525870282
15203,1.1038387845494133,2769.154929577465,445.84840968867707,2547.761324041812,490.02592248396496,2190.6847988077498,506.25860421743386
14739,1.096742928530245,5207.943661971831,829.913805068136,4781.562717770034,938.7430149711224,4107.4992548435175,980.0626913169981
14682,1.09663433936815,800.9398207426376,92.16996819239762,761.8662891986063,106.31471937643717,677.1114008941878,112.9986736155433
16845,1.0897436677313004,746.9663892445583,137.1353635836544,695.0239547038327,154.3674507704161,577.3269374068554,145.671567856567
15075,1.086945158126392,403.5878681177977,94.20734700339426,352.8074368466899,107.99347315206867,283.50586810730255,102.42463068197507
15120,1.086510162827931,2566.165172855314,382.5786248812226,2380.6489547038327,419.5950735195828,2070.6430700447095,440.99152906976593
722,1.0854854161619283,2.956453565140845,0.20477976107572518,2.8385167138501743,0.20866147764066592,2.688419802533532,0.24486229826217906
17798,1.084655275216221,921.8271446862996,146.9944320264436,845.8044425087108,171.13319434506258,724.2911698956781,178.5223274818808
18810,1.084655275216221,921.8271446862996,146.9944320264436,845.8044425087108,171.13319434506258,724.2911698956781,178.5223274818808
19542,1.08397136228246,2219.0345710627403,381.60998664006877,2028.6672473867595,426.0654230002656,1727.4374068554396,432.2580038867127
19341,1.08397136228246,2219.0345710627403,381.60998664006877,2028.6672473867595,426.0654230002656,1727.4374068554396,432.2580038867127
1773,1.083856011017669,2.8215754041293213,0.18266063491969187,2.7181460284189893,0.1764715151673605,2.5948167962928466,0.19933481968070563
1462,1.0838378865050258,3.044741817381562,0.19349233097022184,2.941976195013066,0.2040439879634426,2.7910461880588673,0.230653461439437
2551,1.0821189643539617,3.0248279449423814,0.1938603912263713,2.921612995426829,0.20381997620332623,2.7711525475037257,0.2307189295109197
16949,1.0793876860524292,1812.843790012804,299.4426725414614,1625.219512195122,298.1113454537814,1437.591654247392,331.68190508355525
14488,1.0784708622040584,1184.8463508322664,173.78030990374936,1108.3937282229965,193.50385237511358,963.4228763040238,195.91291547293136
13917,1.0771906630347363,2.902531310019206,0.18256232945834627,2.794887848432056,0.17494042410730304,2.6771318461251865,0.198631953171736
20568,1.0755665269098404,1266.6895006402049,220.0459821400076,1176.0505226480836,249.90345970434402,993.2630402384501,235.86028229047588
20780,1.0755665269098404,1266.6895006402049,220.0459821400076,1176.0505226480836,249.90345970434402,993.2630402384501,235.86028229047588
15359,1.0747847334518692,1230.6306017925735,154.1369146211692,1177.8061846689895,192.00589926805876,1023.5972429210134,192.13383301095223
1317,1.0727863492990184,3.5406905209667094,0.4035599615414149,3.3469331854311846,0.5137132313384448,2.9801936824701936,0.5164340847364323
22459,1.0726208800598385,1411.1017925736235,278.76591761076253,1267.549869337979,315.70282860069733,1053.6732488822652,313.6661019391307
23066,1.0726208800598385,1411.1017925736235,278.76591761076253,1267.549869337979,315.70282860069733,1053.6732488822652,313.6661019391307
14684,1.0678358823029768,3403.761843790013,555.596948236592,3107.8379790940767,634.1295440422836,2660.382265275708,682.2297477840477
16683,1.0582340383098474,11053.905249679898,1554.3976543494139,10309.700348432056,1682.7201413104935,9034.002980625932,1860.620086369953
15629,1.0582340383098474,11053.905249679898,1554.3976543494139,10309.700348432056,1682.7201413104935,9034.002980625932,1860.620086369953
15225,1.057611705389803,20513.43405889885,2437.1654643157312,19522.37630662021,2581.323429144397,17406.354694485843,2874.600761389499
13922,1.0569757496310288,3.0299445822663253,0.20879465002751912,2.9149454894381535,0.21200921646580215,2.7632978413748135,0.24444406605642835
21466,1.0549416921837702,943.8287451984635,155.10323028561467,884.3900261324042,179.9110520606523,750.9035022354694,170.2189008353487
21731,1.0549416921837702,943.8287451984635,155.10323028561467,884.3900261324042,179.9110520606523,750.9035022354694,170.2189008353487
17955,1.0521190236192037,814.2451984635084,146.63895925691662,757.4734320557492,167.36687384722148,635.4830476900149,155.13169497984984
18481,1.0521190236192037,814.2451984635084,146.63895925691662,757.4734320557492,167.36687384722148,635.4830476900149,155.13169497984984
28056,1.050881207175962,794.3860435339309,120.40631293973769,730.1117160278745,133.93945310935445,638.030737704918,142.57989501672523
1765,1.0488312725105895,3.1285886483674776,0.20638338247718566,3.0347139046167246,0.232749936338879,2.8603559286512668,0.24714430160665987
16555,1.0414837091919642,1298.3815620998719,213.8016863088187,1220.8567073170732,231.34394819814054,1032.5577496274218,244.91902179092844
16016,1.0414837091919642,1298.3815620998719,213.8016863088187,1220.8567073170732,231.34394819814054,1032.5577496274218,244.91902179092844
19374,1.0396979859384952,2470.8924455825863,338.0841309455685,2353.734320557491,390.5788944556844,2048.0886736214607,386.1720251987185
19480,1.0396979859384952,2470.8924455825863,338.0841309455685,2353.734320557491,390.5788944556844,2048.0886736214607,386.1720251987185
16573,1.0393796706543657,1182.9340588988475,194.63269966080034,1095.4925958188153,207.78549099366327,943.1359910581222,214.6396992387323
5933,1.0384222202393334,3.4961037532010244,0.413140506497896,3.304769163763066,0.5206654168528778,2.937655726061848,0.5201744623833817
16322,1.0376931575329886,1232.8764404609476,214.43137391352883,1141.5150261324043,237.60790608161716,967.1965350223547,238.06092626961512
28115,1.0374617370214716,334.94478233034573,47.54227863520153,312.738893728223,55.50703722135817,273.51618386736214,56.08357532091514
5630,1.0370008019203594,3.525538172215109,0.4242973907079702,3.330635310050087,0.535428454852864,2.953592178185544,0.5321791314816975
15043,1.0364841648475478,1684.4718309859154,253.9211679120214,1586.5317944250871,277.9036515375341,1362.0372578241431,301.51638884150464
21885,1.0345434136974925,1390.1177976952624,283.7677578814681,1246.6875,318.30804275964306,1036.0597988077495,314.11117754857213
21378,1.0345434136974925,1390.1177976952624,283.7677578814681,1246.6875,318.30804275964306,1036.0597988077495,314.11117754857213
28083,1.033788575113678,480.99743918053775,81.07274811180356,438.2842987804878,89.33741919675865,375.3937220566319,98.5431101378552
1377,1.0323433684068553,3.4869583266645328,0.38469224229393606,3.311801604692944,0.48786477932563627,2.9677807144187778,0.48526502821373846
5152,1.0319915271144495,3.2923735595390524,0.3532056141674874,3.122806987695993,0.4364841345957746,2.8175720123882266,0.44395945064888714
16846,1.0319274865030033,530.3562740076825,107.61546848826129,493.33405923344947,118.7146923286295,405.5882078986587,106.86828565883837
16622,1.031586713749714,1833.2567221510883,322.7273197145728,1683.7852787456445,362.0408889130581,1431.154992548435,359.97267838196126
14591,1.027493667561421,1042.8892445582587,145.85308092716656,969.7909407665505,160.28399284723423,855.4206408345752,174.29227859540939
16849,1.022746199408288,393.46350832266324,67.78112715769204,362.0354420731707,76.63909797698251,308.01304023845006,77.96010903005627
15083,1.020282164599642,256.23151408450707,52.144377404765876,233.81821646341464,59.14290966117458,192.4592492548435,56.740765479607866
26619,1.0190163636100042,709.9346991037132,117.44358192569244,658.873475609756,121.17152866746389,567.5728390461996,129.58771814599973
27454,1.0190163636100042,709.9346991037132,117.44358192569244,658.873475609756,121.17152866746389,567.5728390461996,129.58771814599973
5353,1.0186795127874995,3.252168193822023,0.3396746921562683,3.088130512304007,0.4181089417155431,2.7974062150707897,0.42910657863107016
2772,1.0172503007584845,3.427036651728553,0.45025830049425297,3.2178091653963414,0.5355028986201283,2.8528854438338302,0.5240297743516108
28062,1.0145133893495064,264.6624519846351,46.8467663349652,237.93069468641116,47.712054006844404,207.55309239940388,51.80004481665877
28126,1.0145133893495064,264.6624519846351,46.8467663349652,237.93069468641116,47.712054006844404,207.55309239940388,51.80004481665877
13924,1.0142515119803346,2.8083061579705504,0.16886206906846338,2.7094709549216027,0.1589456480189255,2.605542974571535,0.18585380333741494
15566,1.006725057761078,4207.856594110115,572.510870171213,4023.1202090592333,631.5294163126912,3505.022354694486,665.576800895832
